objectid,koleksiyon,muellif_adi,eser_adi,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,tematik_kapsam,yazin_turu,title,date,format,arastirmaci,sayfa_no_babinger,padisah_donemi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazi_turu,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,notlar,arastirmaci_notu,muellif_id,meslek,aile,dogum_sehir,dogum_yer_detay,olum_yil,olum_yil_hicri,kabir_sehir,kabir_ilce,kabir_yeri_detay,eser_turu,kutuphane_kanonik,kutuphane_tipi,kutuphane_detay,sayfa_no_tuba
babinger_1211,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Keşfü’z-zunûn ‘an esâmi’l-kütüb ve’l-fünûn,Zeyl,,Şeyhülislâm Ârif Hikmet,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653,record,Elif Sıla Öztürk,218,IV. Mehmed,1657,,1064,1064 (1653),1653,,Arapça,,,,,,,,,,,,,,,,Keşfü’z-Zunûn ‘an Esâmi’l-Kütüb ve’l-Fünûn adlı eserin zeylidir.,,,,,,,,,,,,,,,,
babinger_1212,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Keşfü’z-zunûn ‘an esâmi’l-kütüb ve’l-fünûn,Zeyl,Îzâhu’l-meknûn fi’z-zeyli ‘alâ Keşfi’z-zunûn,Bağdâdî İsmâ’il Paşa,İçinde 18.000 kitap adı bulunmaktadır.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653,record,Elif Sıla Öztürk,218,IV. Mehmed,1657,,1064,1064 (1653),1653,,Arapça,,,,,,,,,,,,,,,,Keşfü’z-Zunûn ‘an Esâmi’l-Kütüb ve’l-Fünûn adlı eserin zeylidir.,,,,,,,,,,,,,,,,
babinger_1213,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Levâmi‘ü’n-nûr fî zulmeti atlas mînûr,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653-1655,record,Elif Sıla Öztürk,219,IV. Mehmed,1657,,1064-1065,1064-1065,1653-1655,,,,,,,,,Yeni Cami,815,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,İhlasî mahlaslı mühtedî Şeyh Mehmed'in yardımıyla bitirilmiştir.,,,,,,,,,,,,,,,,
babinger_1214,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Levâmi‘ü’n-nûr fî zulmeti atlas mînûr,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653-1655,record,Elif Sıla Öztürk,219,IV. Mehmed,1657,,1604-1605,1064-1065,1653-1655,,,,,,,,,Hamidiyye Kütüphanesi,Nu. 988,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,İhlasî mahlaslı mühtedî Şeyh Mehmed'in yardımıyla bitirilmiştir.,,,,,,,,,,,,,,,,
babinger_1215,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Levâmi‘ü’n-nûr fî zulmeti atlas mînûr,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653-1655,record,Elif Sıla Öztürk,219,IV. Mehmed,1657,,1064-1065,1064-1065,1653-1655,,,,,,,,,Es’ad Efendi,Nu. 2042/3,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,İhlasî mahlaslı mühtedî Şeyh Mehmed'in yardımıyla bitirilmiştir.,,,,,,,,,,,,,,,,
babinger_1216,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Levâmi‘ü’n-nûr fî zulmeti atlas mînûr,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1654-1655,record,Elif Sıla Öztürk,219,IV. Mehmed,1657,,1064-1065,1064-1065,1654-1655,,,,,,,,,Köprülü Mehmed Paşa,Nu. 178,Köprülü,41.0082474903206,28.9725273576714,Türkiye,İstanbul,,,İhlasî mahlaslı mühtedî Şeyh Mehmed'in yardımıyla bitirilmiştir.,,,,,,,,,,,,,,,,
babinger_1217,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Levâmi‘ü’n-nûr fî zulmeti atlas mînûr,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653-1655,record,Elif Sıla Öztürk,219,IV. Mehmed,1657,,1064-1065,1064-1065,1653-1655,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu .2998 - İstanbul,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,İhlasî mahlaslı mühtedî Şeyh Mehmed'in yardımıyla bitirilmiştir.,,,,,,,,,,,,,,,,
babinger_1218,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,İstanbul Üniversitesi Kütüphanesi,Yazm. Warner or. 1109 Nu. 4654,İstanbul Üniversitesi Nadir Eserler,41.0127181146775,28.9618372687258,Türkiye,İstanbul,,,"Cihannümâ adlı aynı eserin G. Mercator, A. Ortelius ve Ph. Cluverius gibi batı yazarlarının eserlerinden yararlanılarak başka bir plana göre ikinci tertibi. Bu ikinci tertip de birincisi gibi bitmemiştir. Hacı Kalfa’nın ölümünden sonra Ebû Bekir B. Behrâm bu eseri devam ettirmiştir.",,,,,,,,,,,,,,,,
babinger_1219,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Oxford Bodleian Library,Yazm. Sale 67,,51.7543718691353,-1.25404200002206,İngiltere,Oxford,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir.",,,,,,,,,,,,,,,,
babinger_1220,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,British Museum,"Nu. or. 1030’(Rieu, CTM, 111)",,51.5195338599772,-0.126938820491652,İngiltere,Londra,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir.",,,,,,,,,,,,,,,,
babinger_1221,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Saray Kütüphanesi,,Topkapı Sarayı,41.0116490030607,28.9834110829694,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. II. tertip. Bu nüshada yazarın, eserin hemen yarısını içeren avtografyası bulunmaktaymış (bk. OM, III, 128).",,,,,,,,,,,,,,,,
babinger_1222,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,İstanbul Millet Kütüphanesi,"Alî Emiri Kollekisiyonu, Nu. 1201(2266)",Millet,41.0170748506218,28.9499245018509,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Bu nüshada I. ve II. tertip bir aradadır.",,,,,,,,,,,,,,,,
babinger_1223,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,İstanbul Millet Kütüphanesi,Nu. 267 (1326),Millet,41.0170748506218,28.9499245018509,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Bu nüshada I. ve II. tertip bir aradadır.",,,,,,,,,,,,,,,,
babinger_1224,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Ragıb Paşa,Nu. 1061,Ragıb Paşa,41.0091716242054,28.9656324576716,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Bu nüshada I. ve II. tertip bir aradadır.",,,,,,,,,,,,,,,,
babinger_1225,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Beyazıt Devlet Kütüphanesi,Nu. 2336,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Yalnızca I. tertib bulunmaktadır.",,,,,,,,,,,,,,,,
babinger_1226,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Halet Efendi Kütüphanesi,Nu. 640,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Yalnızca I. tertib bulunmaktadır.",,,,,,,,,,,,,,,,
babinger_1227,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Umumiyye,Nu. 4966,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Yalnızca I. tertib bulunmaktadır.",,,,,,,,,,,,,,,,
babinger_1228,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Umumiyye,Nu. 4672,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Yalnızca II. tertib bulunmaktadır.",,,,,,,,,,,,,,,,
babinger_1229,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Halet Efendi Kütüphanesi,Nu. 641,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. II. tertibin işlenmiş şeklidir.",,,,,,,,,,,,,,,,
babinger_1230,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Ayasofya,Nu. 2604,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1231,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Ayasofya,Mihrişah Nu. 308,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1232,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu. 3006,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1233,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu. 3275,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1234,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ (Tarîh-i Cihannümâ),,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Kara Çelebizâde Husâmeddîn,Nu. 111,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1235,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ (Cihannümâ-i Bahriyye ve Cihannümâ-i berriyye),,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Köprülü Mehmed Paşa,Nu. 171/2,Köprülü,41.0082474903206,28.9725273576714,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1236,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Es’ad Efendi,Nu. 2046,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1237,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Cihannümâ,,,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,219-220,,1657,,,,,,,,,,,,,Türk Tarih Kurumu Kütüphanesi,Yazm. Geç. Nu. 848,Türk Tarih Kurumu,39.9313984412271,32.8560313901933,Türkiye,Ankara,,,"Kozmografyanın ikinci tertibidir. G. Mercator, A. Ortelius ve Ph. Cluverius gibi batılı yazarların eserlerinden yararlanılmıştır. Ancak ilki gibi bitmemiştir. Hacı Kalfa'nın ölümünden sonra Ebu Bekr B. Behrâm bu eseri devam ettirmiştir. Henüz incelenmemiş ve hangi tertip olduğu bir incelemeye ihtiyaç gösteren yazmadır.",,,,,,,,,,,,,,,,
babinger_1238,Babinger,Laonikos Chalkondyles,Frenk Kroniği,Çeviri,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,,Laonikos Chalkondyles,,record,Elif Sıla Öztürk,220,,1657,,,,,,,,,,Osmanlı Türkçesi,,,,,,,,,,,,Kayıptır.,,,,,,,,,,,,,,,,
babinger_1239,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,Çeviri,Ravnakü’s-saltana,,,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,220,,1657,,,,,,Arapça,,,,Osmanlı Türkçesi,,,,,,,,,,,,Kayıptır.,,,,,,,,,,,,,,,,
babinger_1240,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Düstûrü’l-amel li-ıslâhi’l-halel,,,,"Osmanlı maliyesindeki bozuklukları ele alır. Devletin genel durumundan bahseden bir önsözün ardından üç bölüm yer alır: birinci bölümde tebaadan, ikinci bölümde ordudan, üçüncü bölümde ise devlet hazinesinden söz edilir. Son bölümde devlet bütçesinin dengesini sağlamaya yönelik çareler anlatılmaktadır.",,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653,record,Elif Sıla Öztürk,221,IV. Mehmed,1657,,1063,1063 (1653),1653,,,,,,,,,Berlin Devlet Kütüphanesi,Nu. Or 2 3375,,52.5077560047923,13.3708612239915,Almanya,Berlin,,,,,,,,,,,,,,,,,,,
babinger_1241,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Düstûrü’l-amel li-ıslâhi’l-halel,,,,"Osmanlı maliyesindeki bozuklukları ele alır. Devletin genel durumundan bahseden bir önsözün ardından üç bölüm yer alır: birinci bölümde tebaadan, ikinci bölümde ordudan, üçüncü bölümde ise devlet hazinesinden söz edilir. Son bölümde devlet bütçesinin dengesini sağlamaya yönelik çareler anlatılmaktadır.",,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1653,record,Elif Sıla Öztürk,221,IV. Mehmed,1657,,1063,1063 (1653),1653,,,,,,,,,Leipzig Şehir Kütüphanesi,269,,51.3342046470006,12.3747494423283,Almanya,Leipzig,,,,,,,,,,,,,,,,,,,
babinger_1242,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Câmi‘ü’l-mutûn,,,,"Tarihî ve edebî fıkralar içeren, yaklaşık 300 mecmuadan derlenmiş bir toplama eserdir.",,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",,record,Elif Sıla Öztürk,221,,1657,,,,,,,,,,,,,Es’ad Efendi,Nu. 2399?,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_1243,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Tuhfetü’l-kibâr fî esfâri’l-bihâr,,,,Osmanlı deniz gücünün tarihidir.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1656,record,Elif Sıla Öztürk,222,IV. Mehmed,1657,,1067,1067 (1656),1656,,,,,,,,,Leiden Üniversitesi Kütüphanesi,Nu.825,,52.1574103133869,4.481427,Hollanda,Leiden,,,Osmanlı filosunun yenilmesinden sonra yazılmıştır.,,,,,,,,,,,,,,,,
babinger_1244,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Tuhfetü’l-kibâr fî esfâri’l-bihâr,,,,Osmanlı deniz gücünün tarihidir.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1656,record,Elif Sıla Öztürk,222,IV. Mehmed,1657,,1067,1067 (1656),1656,,,,,,,,,Paris Milli Kütüphanesi,Nu. 120 Schefer Kolleksiyonu Nu. 1132,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Osmanlı filosunun yenilmesinden sonra yazılmıştır.,,,,,,,,,,,,,,,,
babinger_1245,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Tuhfetü’l-kibâr fî esfâri’l-bihâr,,,,Osmanlı deniz gücünün tarihidir.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1656,record,Elif Sıla Öztürk,222,IV. Mehmed,1657,,1067,1067 (1656),1656,,,,,,,,,İstanbul Saray Kütüphanesi,,Topkapı Sarayı,41.0116490030607,28.9834110829694,Türkiye,İstanbul,,,Osmanlı filosunun yenilmesinden sonra yazılmıştır.,,,,,,,,,,,,,,,,
babinger_1246,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Tuhfetü’l-kibâr fî esfâri’l-bihâr,,,,Osmanlı deniz gücünün tarihidir.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1656,record,Elif Sıla Öztürk,222,IV. Mehmed,1657,,1067,1067 (1656),1656,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu. 3219/21,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,Osmanlı filosunun yenilmesinden sonra yazılmıştır.,,,,,,,,,,,,,,,,
babinger_1247,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Tuhfetü’l-kibâr fî esfâri’l-bihâr,,,,Osmanlı deniz gücünün tarihidir.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1656,record,Elif Sıla Öztürk,222,IV. Mehmed,1657,,1067,1067 (1656),1656,,,,,,,,,Ayasofya,Nu. 3126,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Osmanlı filosunun yenilmesinden sonra yazılmıştır.,,,,,,,,,,,,,,,,
babinger_1248,Babinger,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",Tuhfetü’l-kibâr fî esfâri’l-bihâr,,,,Osmanlı deniz gücünün tarihidir.,,"Mustafâ b. Abdullâh, Hacı Kalfa 
(Kâtib Çelebi)",1656,record,Elif Sıla Öztürk,222,IV. Mehmed,1657,,1067,1067 (1656),1656,,,,,,,,,Beşir Ağa,Nu. 463,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Osmanlı filosunun yenilmesinden sonra yazılmıştır.,,,,,,,,,,,,,,,,
